date,temp_max,temp_min,precipitation,destination
2023-11-01,26.5,17.0,0.0,Essaouira
2023-11-02,23.7,18.0,0.0,Essaouira
2023-11-03,23.8,18.0,0.0,Essaouira
2023-11-04,23.3,17.0,0.0,Essaouira
2023-11-05,24.6,16.5,0.0,Essaouira
2023-11-06,21.3,17.6,0.2,Essaouira
2023-11-07,22.9,15.4,0.0,Essaouira
2023-11-08,23.2,13.4,0.0,Essaouira
2023-11-09,23.9,14.8,0.0,Essaouira
2023-11-10,25.0,16.6,0.0,Essaouira
2023-11-11,25.3,18.0,0.0,Essaouira
2023-11-12,24.8,13.9,0.0,Essaouira
2023-11-13,26.1,15.4,0.0,Essaouira
2023-11-14,31.5,18.7,0.0,Essaouira
2023-11-15,25.9,19.2,0.0,Essaouira
2023-11-16,23.8,16.8,0.0,Essaouira
2023-11-17,24.0,13.7,0.0,Essaouira
2023-11-18,22.8,12.3,0.0,Essaouira
2023-11-19,22.9,11.5,0.0,Essaouira
2023-11-20,25.1,11.0,0.0,Essaouira
2023-11-21,23.6,15.2,0.0,Essaouira
2023-11-22,21.6,14.8,0.0,Essaouira
2023-11-23,21.2,12.8,0.0,Essaouira
2023-11-24,20.5,9.1,0.0,Essaouira
2023-11-25,21.4,11.7,0.0,Essaouira
2023-11-26,20.6,10.9,0.0,Essaouira
2023-11-27,20.4,10.3,0.0,Essaouira
2023-11-28,21.2,10.0,0.0,Essaouira
2023-11-29,21.1,12.4,0.0,Essaouira
2023-11-30,21.7,11.7,0.0,Essaouira
2023-12-01,24.1,16.0,3.4,Essaouira
2023-12-02,21.6,14.1,0.5,Essaouira
2023-12-03,21.6,12.3,0.0,Essaouira
2023-12-04,21.5,9.8,0.0,Essaouira
2023-12-05,21.5,14.7,0.5,Essaouira
2023-12-06,20.7,15.6,1.6,Essaouira
2023-12-07,20.2,14.2,0.0,Essaouira
2023-12-08,24.4,13.2,0.0,Essaouira
2023-12-09,26.7,18.1,0.0,Essaouira
2023-12-10,27.0,13.0,0.0,Essaouira
2023-12-11,24.4,13.5,0.0,Essaouira
2023-12-12,23.1,12.5,0.0,Essaouira
2023-12-13,23.8,11.6,0.0,Essaouira
2023-12-14,22.5,16.1,0.0,Essaouira
2023-12-15,22.0,11.6,0.0,Essaouira
2023-12-16,21.2,10.2,0.0,Essaouira
2023-12-17,19.3,7.6,0.0,Essaouira
2023-12-18,19.0,8.8,0.0,Essaouira
2023-12-19,20.0,7.4,0.0,Essaouira
2023-12-20,19.6,10.2,0.0,Essaouira
2023-12-21,20.8,12.3,0.0,Essaouira
2023-12-22,21.8,7.7,0.0,Essaouira
2023-12-23,20.6,9.2,0.0,Essaouira
2023-12-24,20.4,6.9,0.0,Essaouira
2023-12-25,22.8,9.0,0.0,Essaouira
2023-12-26,20.7,10.5,0.0,Essaouira
2023-12-27,20.4,7.9,0.0,Essaouira
2023-12-28,22.2,7.0,0.0,Essaouira
2023-12-29,23.6,7.7,0.0,Essaouira
2023-12-30,21.8,8.3,0.0,Essaouira
2023-12-31,21.1,8.2,0.0,Essaouira
2024-01-01,23.0,11.6,0.0,Essaouira
2024-01-02,22.1,10.7,0.0,Essaouira
2024-01-03,24.2,10.8,0.0,Essaouira
2024-01-04,22.2,11.3,0.0,Essaouira
2024-01-05,21.1,14.3,1.7,Essaouira
2024-01-06,21.2,13.5,0.0,Essaouira
2024-01-07,18.8,9.3,0.0,Essaouira
2024-01-08,20.0,8.6,0.0,Essaouira
2024-01-09,21.0,10.0,0.0,Essaouira
2024-01-10,21.9,10.9,0.0,Essaouira
2024-01-11,23.3,8.8,0.0,Essaouira
2024-01-12,29.1,9.8,0.0,Essaouira
2024-01-13,26.3,14.8,0.0,Essaouira
2024-01-14,26.1,11.3,0.0,Essaouira
2024-01-15,25.4,11.1,0.0,Essaouira
2024-01-16,26.6,20.7,0.0,Essaouira
2024-01-17,25.0,18.2,1.3,Essaouira
2024-01-18,22.6,14.5,0.0,Essaouira
2024-01-19,19.6,13.8,8.8,Essaouira
2024-01-20,20.3,12.8,0.0,Essaouira
2024-01-21,20.5,12.8,0.0,Essaouira
2024-01-22,22.1,13.1,0.0,Essaouira
2024-01-23,21.8,10.3,0.0,Essaouira
2024-01-24,21.9,9.2,0.0,Essaouira
2024-01-25,22.5,10.1,0.0,Essaouira
2024-01-26,22.1,9.8,0.0,Essaouira
2024-01-27,24.6,9.3,0.0,Essaouira
2024-01-28,24.5,10.9,0.0,Essaouira
2024-01-29,27.3,12.5,0.0,Essaouira
2024-01-30,23.7,10.8,0.0,Essaouira
2024-01-31,24.2,13.4,0.0,Essaouira
2024-02-01,23.3,11.4,0.0,Essaouira
2024-02-02,20.7,10.1,0.0,Essaouira
2024-02-03,22.0,9.5,0.0,Essaouira
2024-02-04,22.2,11.5,0.0,Essaouira
2024-02-05,22.1,11.5,0.0,Essaouira
2024-02-06,21.3,8.3,0.0,Essaouira
2024-02-07,22.8,8.8,0.0,Essaouira
2024-02-08,26.1,10.3,0.0,Essaouira
2024-02-09,21.6,14.3,34.8,Essaouira
2024-02-10,19.4,13.3,1.6,Essaouira
2024-02-11,20.7,12.4,0.0,Essaouira
2024-02-12,23.7,14.8,0.0,Essaouira
2024-02-13,25.2,15.9,0.0,Essaouira
2024-02-14,34.3,17.8,0.0,Essaouira
2024-02-15,21.9,17.2,0.3,Essaouira
2024-02-16,22.7,16.5,0.0,Essaouira
2024-02-17,23.8,15.3,0.0,Essaouira
2024-02-18,22.5,15.7,0.0,Essaouira
2024-02-19,23.2,12.1,0.0,Essaouira
2024-02-20,21.0,13.3,0.0,Essaouira
2024-02-21,22.9,12.1,0.0,Essaouira
2024-02-22,21.9,13.4,0.0,Essaouira
2024-02-23,19.6,15.1,0.2,Essaouira
2024-02-24,20.2,13.4,0.0,Essaouira
2024-02-25,21.4,13.1,0.0,Essaouira
2024-02-26,21.1,12.3,0.0,Essaouira
2024-02-27,19.7,13.9,0.0,Essaouira
2024-02-28,20.0,10.8,0.0,Essaouira
2024-02-29,21.2,11.7,0.0,Essaouira
2024-03-01,21.7,13.2,0.0,Essaouira
2024-03-02,19.5,12.0,0.0,Essaouira
2024-03-03,20.9,11.9,0.0,Essaouira
2024-03-04,20.7,13.5,0.0,Essaouira
2024-03-05,22.2,13.8,0.0,Essaouira
2024-03-06,20.5,12.8,0.0,Essaouira
2024-03-07,19.1,9.6,0.5,Essaouira
2024-03-08,18.3,10.4,0.1,Essaouira
2024-03-09,18.4,11.9,3.1,Essaouira
2024-03-10,18.3,13.7,1.4,Essaouira
2024-03-11,20.8,13.4,0.0,Essaouira
2024-03-12,19.4,10.6,0.0,Essaouira
2024-03-13,19.3,14.7,2.2,Essaouira
2024-03-14,20.0,12.3,0.0,Essaouira
2024-03-15,21.4,14.5,0.0,Essaouira
2024-03-16,26.8,15.6,0.0,Essaouira
2024-03-17,32.7,15.2,0.0,Essaouira
2024-03-18,25.3,18.0,0.0,Essaouira
2024-03-19,21.4,15.3,0.0,Essaouira
2024-03-20,20.3,14.8,0.2,Essaouira
2024-03-21,19.2,12.8,2.7,Essaouira
2024-03-22,18.1,10.8,0.7,Essaouira
2024-03-23,20.5,11.3,4.8,Essaouira
2024-03-24,18.2,13.5,3.8,Essaouira
2024-03-25,18.4,14.8,15.9,Essaouira
2024-03-26,17.4,13.0,4.0,Essaouira
2024-03-27,19.4,10.2,0.0,Essaouira
2024-03-28,20.3,13.7,0.0,Essaouira
2024-03-29,18.1,14.2,13.9,Essaouira
2024-03-30,19.8,14.2,6.8,Essaouira
2024-03-31,19.5,16.4,6.1,Essaouira
2024-04-01,19.4,14.7,7.2,Essaouira
2024-04-02,19.7,12.3,0.0,Essaouira
2024-04-03,23.1,13.7,0.0,Essaouira
2024-04-04,23.0,15.7,0.0,Essaouira
2024-04-05,31.7,15.0,0.0,Essaouira
2024-04-06,22.5,17.2,0.0,Essaouira
2024-04-07,21.4,17.4,0.0,Essaouira
2024-04-08,21.2,16.2,0.0,Essaouira
2024-04-09,26.4,16.5,0.0,Essaouira
2024-04-10,29.4,16.9,0.0,Essaouira
2024-04-11,26.9,17.6,0.0,Essaouira
2024-04-12,26.9,17.5,0.0,Essaouira
2024-04-13,26.1,14.3,0.0,Essaouira
2024-04-14,28.5,16.3,0.0,Essaouira
2024-04-15,27.9,19.2,0.0,Essaouira
2024-04-16,26.8,17.7,0.0,Essaouira
2024-04-17,23.5,16.7,0.0,Essaouira
2024-04-18,20.5,13.7,0.0,Essaouira
2024-04-19,20.8,14.7,0.2,Essaouira
2024-04-20,21.1,14.6,0.0,Essaouira
2024-04-21,20.7,14.7,0.0,Essaouira
2024-04-22,23.7,15.5,0.0,Essaouira
2024-04-23,26.3,17.7,0.0,Essaouira
2024-04-24,24.6,16.9,0.0,Essaouira
2024-04-25,21.3,14.9,0.0,Essaouira
2024-04-26,20.8,14.4,0.0,Essaouira
2024-04-27,20.0,12.3,0.4,Essaouira
2024-04-28,18.9,12.8,0.2,Essaouira
2024-04-29,19.5,13.3,0.1,Essaouira
2024-04-30,21.7,13.3,0.0,Essaouira
2024-05-01,22.1,14.6,0.0,Essaouira
2024-05-02,21.5,15.4,0.0,Essaouira
2024-05-03,22.8,14.5,0.0,Essaouira
2024-05-04,22.3,14.2,0.0,Essaouira
2024-05-05,22.4,15.0,0.0,Essaouira
2024-05-06,23.2,16.3,0.0,Essaouira
2024-05-07,23.6,16.8,0.0,Essaouira
2024-05-08,24.3,16.6,0.0,Essaouira
2024-05-09,26.3,17.2,0.0,Essaouira
2024-05-10,21.4,17.0,0.0,Essaouira
2024-05-11,23.7,16.8,0.0,Essaouira
2024-05-12,23.5,16.7,0.0,Essaouira
2024-05-13,23.4,16.6,0.0,Essaouira
2024-05-14,24.3,16.4,0.0,Essaouira
2024-05-15,21.8,15.6,0.0,Essaouira
2024-05-16,21.6,15.1,0.0,Essaouira
2024-05-17,22.1,15.6,0.0,Essaouira
2024-05-18,21.5,16.2,0.0,Essaouira
2024-05-19,20.5,15.5,0.1,Essaouira
2024-05-20,21.3,14.3,0.0,Essaouira
2024-05-21,22.4,15.8,0.0,Essaouira
2024-05-22,22.0,15.3,0.0,Essaouira
2024-05-23,21.7,15.8,0.0,Essaouira
2024-05-24,21.4,15.3,0.0,Essaouira
2024-05-25,22.5,15.7,0.0,Essaouira
2024-05-26,23.5,16.9,0.0,Essaouira
2024-05-27,21.7,17.1,0.0,Essaouira
2024-05-28,21.9,16.3,0.0,Essaouira
2024-05-29,21.8,15.9,0.0,Essaouira
2024-05-30,22.2,17.6,0.3,Essaouira
2024-05-31,22.9,18.0,0.2,Essaouira
2024-06-01,22.5,17.3,0.0,Essaouira
2024-06-02,22.0,17.0,0.0,Essaouira
2024-06-03,21.8,16.7,0.0,Essaouira
2024-06-04,21.9,18.2,0.0,Essaouira
2024-06-05,23.0,18.0,0.0,Essaouira
2024-06-06,21.9,18.0,0.0,Essaouira
2024-06-07,22.6,17.8,0.0,Essaouira
2024-06-08,23.4,16.6,0.4,Essaouira
2024-06-09,23.2,17.4,0.3,Essaouira
2024-06-10,23.2,17.4,0.2,Essaouira
2024-06-11,23.0,18.0,0.8,Essaouira
2024-06-12,24.0,18.1,0.0,Essaouira
2024-06-13,23.7,17.6,0.0,Essaouira
2024-06-14,21.9,18.4,0.0,Essaouira
2024-06-15,24.0,16.9,0.0,Essaouira
2024-06-16,23.1,16.7,0.0,Essaouira
2024-06-17,23.1,16.5,0.0,Essaouira
2024-06-18,23.4,16.5,0.0,Essaouira
2024-06-19,23.2,17.7,0.0,Essaouira
2024-06-20,23.7,17.1,0.0,Essaouira
2024-06-21,23.6,17.4,0.0,Essaouira
2024-06-22,25.1,17.4,0.0,Essaouira
2024-06-23,25.3,16.8,0.0,Essaouira
2024-06-24,23.5,18.0,0.0,Essaouira
2024-06-25,23.0,18.7,0.4,Essaouira
2024-06-26,23.3,18.3,0.0,Essaouira
2024-06-27,23.0,16.8,0.0,Essaouira
2024-06-28,23.1,15.9,0.0,Essaouira
2024-06-29,23.8,17.4,0.0,Essaouira
2024-06-30,22.8,17.5,0.0,Essaouira
2024-07-01,24.7,17.7,0.0,Essaouira
2024-07-02,23.5,17.7,0.0,Essaouira
2024-07-03,23.5,17.6,0.0,Essaouira
2024-07-04,23.3,18.1,0.0,Essaouira
2024-07-05,23.4,18.3,0.0,Essaouira
2024-07-06,24.0,17.3,0.0,Essaouira
2024-07-07,23.5,18.3,0.0,Essaouira
2024-07-08,23.1,16.8,0.0,Essaouira
2024-07-09,24.2,17.0,0.0,Essaouira
2024-07-10,26.8,18.8,0.0,Essaouira
2024-07-11,26.0,19.5,0.0,Essaouira
2024-07-12,25.5,19.2,0.0,Essaouira
2024-07-13,24.6,17.6,0.0,Essaouira
2024-07-14,25.2,17.1,0.0,Essaouira
2024-07-15,25.0,17.8,0.0,Essaouira
2024-07-16,25.3,18.8,0.0,Essaouira
2024-07-17,25.8,18.2,0.0,Essaouira
2024-07-18,26.9,18.4,0.0,Essaouira
2024-07-19,29.0,18.6,0.0,Essaouira
2024-07-20,26.4,19.7,0.0,Essaouira
2024-07-21,27.6,19.7,0.0,Essaouira
2024-07-22,24.8,19.0,0.0,Essaouira
2024-07-23,27.9,18.8,0.0,Essaouira
2024-07-24,30.3,21.2,0.0,Essaouira
2024-07-25,29.5,20.5,0.0,Essaouira
2024-07-26,25.8,19.0,0.0,Essaouira
2024-07-27,25.2,19.1,0.0,Essaouira
2024-07-28,24.3,19.0,0.0,Essaouira
2024-07-29,23.8,18.7,0.0,Essaouira
2024-07-30,25.3,18.4,0.0,Essaouira
2024-07-31,25.7,19.4,0.0,Essaouira
2024-08-01,25.6,19.6,0.0,Essaouira
2024-08-02,27.4,20.0,0.0,Essaouira
2024-08-03,27.1,20.7,0.0,Essaouira
2024-08-04,26.2,18.7,0.0,Essaouira
2024-08-05,24.6,18.8,0.0,Essaouira
2024-08-06,24.4,18.1,0.0,Essaouira
2024-08-07,25.4,19.0,0.0,Essaouira
2024-08-08,25.3,19.4,0.0,Essaouira
2024-08-09,25.2,18.8,0.0,Essaouira
2024-08-10,25.8,18.8,0.0,Essaouira
2024-08-11,25.6,18.3,0.0,Essaouira
2024-08-12,26.1,18.9,0.0,Essaouira
2024-08-13,26.5,18.5,0.0,Essaouira
2024-08-14,26.7,18.8,0.0,Essaouira
2024-08-15,25.8,18.9,0.0,Essaouira
2024-08-16,24.6,18.3,0.0,Essaouira
2024-08-17,26.3,17.4,0.0,Essaouira
2024-08-18,30.4,22.0,0.0,Essaouira
2024-08-19,29.2,21.5,0.0,Essaouira
2024-08-20,26.1,21.0,0.0,Essaouira
2024-08-21,25.8,20.3,0.0,Essaouira
2024-08-22,24.7,19.0,0.0,Essaouira
2024-08-23,23.9,17.7,0.0,Essaouira
2024-08-24,26.0,19.2,0.0,Essaouira
2024-08-25,25.3,19.6,0.0,Essaouira
2024-08-26,24.9,18.8,0.0,Essaouira
2024-08-27,24.4,17.8,0.0,Essaouira
2024-08-28,24.8,16.9,0.0,Essaouira
2024-08-29,25.5,19.0,0.0,Essaouira
2024-08-30,24.7,19.2,0.0,Essaouira
2024-08-31,24.6,20.0,0.0,Essaouira
2024-09-01,25.2,18.9,0.0,Essaouira
2024-09-02,25.9,19.3,0.0,Essaouira
2024-09-03,25.2,19.7,0.0,Essaouira
2024-09-04,25.5,19.1,0.0,Essaouira
2024-09-05,24.7,18.5,0.0,Essaouira
2024-09-06,25.2,18.6,0.0,Essaouira
2024-09-07,27.6,19.3,4.2,Essaouira
2024-09-08,23.6,18.1,1.1,Essaouira
2024-09-09,24.6,18.3,0.0,Essaouira
2024-09-10,23.8,17.8,0.0,Essaouira
2024-09-11,24.6,17.9,0.0,Essaouira
2024-09-12,28.9,18.1,0.0,Essaouira
2024-09-13,24.9,18.6,0.0,Essaouira
2024-09-14,23.7,17.0,0.0,Essaouira
2024-09-15,22.8,18.0,0.0,Essaouira
2024-09-16,22.9,17.3,0.1,Essaouira
2024-09-17,23.1,17.4,0.0,Essaouira
2024-09-18,23.6,18.3,0.0,Essaouira
2024-09-19,23.3,15.0,0.0,Essaouira
2024-09-20,24.0,18.3,0.3,Essaouira
2024-09-21,24.7,16.7,0.0,Essaouira
2024-09-22,25.4,19.3,0.0,Essaouira
2024-09-23,25.3,19.1,0.0,Essaouira
2024-09-24,25.3,18.7,0.0,Essaouira
2024-09-25,25.7,18.7,0.0,Essaouira
2024-09-26,25.2,15.7,0.0,Essaouira
2024-09-27,26.0,18.8,0.0,Essaouira
2024-09-28,24.5,19.2,0.0,Essaouira
2024-09-29,24.8,17.9,0.0,Essaouira
2024-09-30,24.0,17.0,0.0,Essaouira
2024-10-01,26.3,18.4,0.0,Essaouira
2024-10-02,26.0,20.6,0.0,Essaouira
2024-10-03,26.6,19.2,0.0,Essaouira
2024-10-04,26.1,19.0,0.0,Essaouira
2024-10-05,26.0,19.8,0.0,Essaouira
2024-10-06,25.0,18.8,0.0,Essaouira
2024-10-07,23.1,17.1,0.2,Essaouira
2024-10-08,23.3,17.1,0.0,Essaouira
2024-10-09,24.1,16.0,0.0,Essaouira
2024-10-10,24.2,19.6,0.0,Essaouira
2024-10-11,24.0,18.7,0.0,Essaouira
2024-10-12,25.0,19.3,8.9,Essaouira
2024-10-13,23.3,18.4,0.7,Essaouira
2024-10-14,22.7,17.0,3.8,Essaouira
2024-10-15,23.0,19.3,4.5,Essaouira
2024-10-16,23.6,19.1,1.3,Essaouira
2024-10-17,24.3,18.1,0.0,Essaouira
2024-10-18,26.0,17.3,0.0,Essaouira
2024-10-19,26.7,17.8,0.0,Essaouira
2024-10-20,25.2,17.9,0.0,Essaouira
2024-10-21,23.8,17.8,0.0,Essaouira
2024-10-22,23.9,17.1,0.0,Essaouira
2024-10-23,24.3,17.4,0.0,Essaouira
2024-10-24,25.1,16.7,0.0,Essaouira
2024-10-25,23.2,17.4,0.0,Essaouira
2024-10-26,23.2,17.5,0.0,Essaouira
2024-10-27,22.6,15.9,0.0,Essaouira
2024-10-28,18.8,13.8,0.7,Essaouira
2024-10-29,19.9,12.5,0.7,Essaouira
2024-10-30,22.5,17.6,0.0,Essaouira
2024-10-31,22.1,15.0,0.0,Essaouira
2024-11-01,21.8,12.4,0.0,Essaouira
2024-11-02,21.9,13.4,0.0,Essaouira
2024-11-03,22.2,14.9,0.0,Essaouira
2024-11-04,23.8,12.0,0.0,Essaouira
2024-11-05,28.0,16.1,0.0,Essaouira
2024-11-06,29.5,16.1,0.0,Essaouira
2024-11-07,27.0,16.7,0.0,Essaouira
2024-11-08,27.0,16.5,0.0,Essaouira
2024-11-09,32.3,24.0,0.0,Essaouira
2024-11-10,27.6,19.8,0.0,Essaouira
2024-11-11,24.0,16.7,0.0,Essaouira
2024-11-12,21.7,15.6,0.0,Essaouira
2024-11-13,20.7,13.7,2.2,Essaouira
2024-11-14,20.8,15.8,0.6,Essaouira
2024-11-15,23.0,16.3,1.5,Essaouira
2024-11-16,22.8,14.1,0.0,Essaouira
2024-11-17,23.0,16.1,0.0,Essaouira
2024-11-18,25.9,14.8,0.3,Essaouira
2024-11-19,25.2,17.1,1.4,Essaouira
2024-11-20,26.9,16.0,0.0,Essaouira
2024-11-21,26.6,16.8,0.0,Essaouira
2024-11-22,28.8,18.5,0.0,Essaouira
2024-11-23,31.5,14.5,0.0,Essaouira
2024-11-24,32.4,27.4,0.0,Essaouira
2024-11-25,26.1,17.1,0.0,Essaouira
2024-11-26,24.1,15.9,0.0,Essaouira
2024-11-27,27.1,14.0,0.0,Essaouira
2024-11-28,27.5,14.9,0.0,Essaouira
2024-11-29,29.4,17.1,0.0,Essaouira
2024-11-30,26.0,14.7,0.0,Essaouira
2024-12-01,25.6,14.5,0.0,Essaouira
2024-12-02,24.6,14.7,0.0,Essaouira
2024-12-03,22.4,15.9,0.0,Essaouira
2024-12-04,22.5,15.4,0.0,Essaouira
2024-12-05,24.1,15.1,0.0,Essaouira
2024-12-06,22.2,12.8,0.0,Essaouira
2024-12-07,22.2,12.9,0.0,Essaouira
2024-12-08,22.3,14.4,0.0,Essaouira
2024-12-09,20.1,13.5,0.0,Essaouira
2024-12-10,18.5,11.7,0.0,Essaouira
2024-12-11,18.8,9.0,0.0,Essaouira
2024-12-12,18.9,10.0,0.7,Essaouira
2024-12-13,20.2,8.5,0.0,Essaouira
2024-12-14,23.7,10.9,0.0,Essaouira
2024-12-15,22.5,12.1,0.0,Essaouira
2024-12-16,23.7,14.1,0.0,Essaouira
2024-12-17,23.0,12.5,0.0,Essaouira
2024-12-18,20.5,11.7,0.0,Essaouira
2024-12-19,19.9,10.1,0.0,Essaouira
2024-12-20,21.8,13.9,0.0,Essaouira
2024-12-21,19.1,14.4,0.0,Essaouira
2024-12-22,20.3,12.8,0.0,Essaouira
2024-12-23,20.6,13.5,0.0,Essaouira
2024-12-24,24.8,10.4,0.0,Essaouira
2024-12-25,27.5,16.7,0.0,Essaouira
2024-12-26,24.6,12.0,0.0,Essaouira
2024-12-27,24.2,14.3,0.3,Essaouira
2024-12-28,22.9,13.3,0.0,Essaouira
2024-12-29,18.7,10.8,2.4,Essaouira
2024-12-30,17.3,10.8,1.0,Essaouira
2024-12-31,18.4,9.4,0.5,Essaouira
2025-01-01,18.3,9.2,0.0,Essaouira
2025-01-02,19.4,8.7,0.0,Essaouira
2025-01-03,21.2,7.6,0.0,Essaouira
2025-01-04,20.2,8.9,0.0,Essaouira
2025-01-05,21.0,10.8,1.4,Essaouira
2025-01-06,19.9,14.4,5.6,Essaouira
2025-01-07,21.6,12.8,0.0,Essaouira
2025-01-08,22.0,11.3,0.0,Essaouira
2025-01-09,21.8,9.3,0.0,Essaouira
2025-01-10,21.8,9.4,0.0,Essaouira
2025-01-11,24.7,14.2,0.0,Essaouira
2025-01-12,22.4,14.5,0.0,Essaouira
2025-01-13,23.1,14.3,0.0,Essaouira
2025-01-14,20.4,11.3,0.0,Essaouira
2025-01-15,19.5,7.9,0.0,Essaouira
2025-01-16,17.7,5.7,0.0,Essaouira
2025-01-17,18.9,10.3,0.0,Essaouira
2025-01-18,18.4,10.6,0.0,Essaouira
2025-01-19,18.5,8.3,0.0,Essaouira
2025-01-20,21.5,9.5,0.0,Essaouira
2025-01-21,24.8,15.7,0.0,Essaouira
2025-01-22,22.4,16.2,0.0,Essaouira
2025-01-23,20.1,14.2,8.7,Essaouira
2025-01-24,21.4,10.4,0.0,Essaouira
2025-01-25,19.3,12.2,0.0,Essaouira
2025-01-26,20.2,9.4,0.0,Essaouira
2025-01-27,20.3,9.1,0.0,Essaouira
2025-01-28,20.4,15.4,0.2,Essaouira
2025-01-29,19.3,13.8,0.0,Essaouira
2025-01-30,18.1,14.1,2.0,Essaouira
2025-01-31,18.3,11.4,0.0,Essaouira
2025-02-01,19.9,10.3,0.0,Essaouira
2025-02-02,19.3,11.1,0.0,Essaouira
2025-02-03,19.1,12.1,0.0,Essaouira
2025-02-04,18.0,11.4,0.0,Essaouira
2025-02-05,19.6,12.4,0.0,Essaouira
2025-02-06,20.7,9.1,0.0,Essaouira
2025-02-07,17.8,7.5,0.0,Essaouira
2025-02-08,18.8,8.2,0.0,Essaouira
2025-02-09,20.3,6.8,0.0,Essaouira
2025-02-10,20.6,8.3,0.0,Essaouira
2025-02-11,20.4,8.5,0.0,Essaouira
2025-02-12,21.5,10.7,0.0,Essaouira
2025-02-13,20.1,10.3,0.0,Essaouira
2025-02-14,19.6,9.4,0.0,Essaouira
2025-02-15,23.0,10.2,10.6,Essaouira
2025-02-16,17.8,10.3,0.0,Essaouira
2025-02-17,19.0,12.4,0.0,Essaouira
2025-02-18,17.2,11.9,8.2,Essaouira
2025-02-19,18.5,12.1,1.4,Essaouira
2025-02-20,21.0,13.4,0.0,Essaouira
2025-02-21,20.1,12.2,0.0,Essaouira
2025-02-22,19.7,11.3,0.0,Essaouira
2025-02-23,20.9,14.0,0.0,Essaouira
2025-02-24,20.2,12.6,0.0,Essaouira
2025-02-25,20.0,12.8,0.0,Essaouira
2025-02-26,20.4,12.5,0.0,Essaouira
2025-02-27,18.6,10.9,0.0,Essaouira
2025-02-28,17.1,12.7,30.8,Essaouira
2025-03-01,18.0,10.6,0.9,Essaouira
2025-03-02,18.2,9.3,0.0,Essaouira
2025-03-03,20.1,8.7,0.0,Essaouira
2025-03-04,18.7,11.7,1.4,Essaouira
2025-03-05,18.0,12.8,1.3,Essaouira
2025-03-06,17.7,12.6,7.4,Essaouira
2025-03-07,18.9,13.1,2.0,Essaouira
2025-03-08,17.2,14.9,24.7,Essaouira
2025-03-09,18.5,14.3,3.4,Essaouira
2025-03-10,18.7,14.8,2.3,Essaouira
2025-03-11,19.7,15.2,3.3,Essaouira
2025-03-12,20.3,15.2,2.2,Essaouira
2025-03-13,19.8,14.3,15.4,Essaouira
2025-03-14,17.2,12.4,40.1,Essaouira
2025-03-15,19.0,10.4,0.3,Essaouira
2025-03-16,19.9,10.3,0.0,Essaouira
2025-03-17,19.7,15.1,12.0,Essaouira
2025-03-18,20.0,13.5,1.4,Essaouira
2025-03-19,19.7,11.8,0.0,Essaouira
2025-03-20,20.9,16.7,3.9,Essaouira
2025-03-21,19.5,11.2,0.0,Essaouira
2025-03-22,18.4,13.7,0.8,Essaouira
2025-03-23,18.9,13.4,0.0,Essaouira
2025-03-24,18.8,12.9,0.0,Essaouira
2025-03-25,18.8,12.3,0.0,Essaouira
2025-03-26,21.2,12.6,0.0,Essaouira
2025-03-27,21.1,13.0,0.0,Essaouira
2025-03-28,27.1,15.3,0.0,Essaouira
2025-03-29,27.4,18.8,0.0,Essaouira
2025-03-30,24.4,15.2,0.0,Essaouira
2025-03-31,21.2,15.4,0.0,Essaouira
2025-04-01,20.6,15.5,3.1,Essaouira
2025-04-02,18.0,15.2,11.9,Essaouira
2025-04-03,21.5,15.8,1.4,Essaouira
2025-04-04,20.7,15.2,10.3,Essaouira
2025-04-05,20.8,13.2,0.3,Essaouira
2025-04-06,21.2,12.1,0.0,Essaouira
2025-04-07,21.8,14.3,0.0,Essaouira
2025-04-08,22.9,13.8,0.0,Essaouira
2025-04-09,27.3,14.9,0.5,Essaouira
2025-04-10,22.4,15.7,2.3,Essaouira
2025-04-11,22.9,16.3,4.1,Essaouira
2025-04-12,21.7,16.1,2.4,Essaouira
2025-04-13,20.7,14.5,1.7,Essaouira
2025-04-14,21.1,15.4,0.2,Essaouira
2025-04-15,20.3,14.4,1.9,Essaouira
2025-04-16,21.3,14.7,0.0,Essaouira
2025-04-17,23.9,15.4,0.0,Essaouira
2025-04-18,21.6,16.4,0.0,Essaouira
2025-04-19,20.3,16.0,0.0,Essaouira
2025-04-20,20.6,14.9,0.0,Essaouira
2025-04-21,21.8,14.4,0.0,Essaouira
2025-04-22,23.2,14.7,0.0,Essaouira
2025-04-23,22.2,16.5,0.0,Essaouira
2025-04-24,21.2,14.8,0.0,Essaouira
2025-04-25,20.8,14.7,0.1,Essaouira
2025-04-26,22.6,15.9,0.0,Essaouira
2025-04-27,22.4,16.3,0.0,Essaouira
2025-04-28,20.4,15.4,0.0,Essaouira
2025-04-29,20.1,14.6,0.3,Essaouira
2025-04-30,19.8,14.2,1.8,Essaouira
2025-05-01,20.4,12.6,0.0,Essaouira
2025-05-02,21.0,15.9,1.4,Essaouira
2025-05-03,21.5,12.7,0.0,Essaouira
2025-05-04,20.8,13.1,0.0,Essaouira
2025-05-05,21.0,15.1,0.0,Essaouira
2025-05-06,22.1,15.3,0.0,Essaouira
2025-05-07,21.0,13.6,0.0,Essaouira
2025-05-08,21.8,15.7,0.0,Essaouira
2025-05-09,21.3,13.6,0.0,Essaouira
2025-05-10,21.9,13.4,0.0,Essaouira
2025-05-11,21.8,15.0,1.3,Essaouira
2025-05-12,22.2,15.3,0.0,Essaouira
